Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Italy;France;Export;  All Products;Export (US$ Thousand);24851603,46;30010503,17;32041424,9;29010534,4;30901577,73;30766278,76;30329301,13;29892148,43;30961568,02;37036166,74;43461580,07;45521829,81;48841489,34;57201160,14;60474823,49;46923737,23;51724538,44;60240176,56;55577459,3;56148068,71;55781498,79;47291424,04;48692317,11;52348142,43;57500671,67;56604054,13
Italy;Free Zones;Export;  All Products;Export (US$ Thousand);68222,976;20245,272;136936,08;67992,048;68134,408;73618,856;;;;;;;;;;;;;;;;;;;;
Italy;French Guiana;Export;  All Products;Export (US$ Thousand);55152,128;83621,16;;;;;;;;;;;;;;;;;;;;;;;;
Italy;French Polynesia;Export;  All Products;Export (US$ Thousand);16624,477;20731,172;23053,782;23312,674;23179,208;19071,487;21747,945;23192,154;23733,636;29489,968;28943,373;32112,813;29678,146;28980,039;50269,676;25629,159;24125,548;25922,378;22585,183;35107,781;24457,27;22023,2855;23050,43373;24664,86398;30543,6194;33651,94641
Italy;Gabon;Export;  All Products;Export (US$ Thousand);23374,12;23351,696;28026,15;35031,576;41514,444;36574,778;24680,758;27775,896;34959,921;32703,753;41936,986;44645,178;54189,226;58690,072;78404,291;69844,73;86925,023;128176,384;134303,993;128807,886;123098,082;71292,30565;49647,74057;47625,06452;55381,164;49153,66163
Italy;Gambia, The;Export;  All Products;Export (US$ Thousand);6317,972;7356,682;8963,122;6823,618;7795,197;7369,57;7109,888;9460,458;10776,593;12698,162;8024,76;6994,09;7706,269;4560,736;8688,774;6964,856;5443,799;12355,537;5336,51;9894,933;6112,413;6081,975088;3803,549625;4247,569004;5881,909633;4988,146005
Italy;Georgia;Export;  All Products;Export (US$ Thousand);24402,848;14202,149;45479,256;61045,964;53284,484;30268,026;27697,909;39880,357;50612,085;62653,294;61964,552;95697,011;161662,312;186795,361;221897,251;122038,964;149921,812;189372,204;284464,855;215605,418;206276,083;193081,7974;264696,5625;200900,4526;224643,5291;243310,01
Italy;Germany;Export;  All Products;Export (US$ Thousand);36119158,78;43236425,73;44087701,5;38960091,14;39892103,17;39031960,23;36216997,15;35665701,83;34988872,95;41856583,41;47903818,53;48804633,92;54863954,03;64445509,52;68826031,82;51217526,47;57766851,65;68230665,25;62768607,91;64356077,05;66568027,59;56269723,22;58311989,57;63318718,76;68756281,37;65509540,99
Italy;Ghana;Export;  All Products;Export (US$ Thousand);148522,112;82223,816;209555,184;113666,624;277916,416;116570,61;325893,354;96054,558;177908,917;128407,054;152094,827;161410,669;190877,485;226987,944;298871,479;189327,61;214645,36;273531,231;269138,921;318799,429;209982,788;226219,6497;292426,4102;262520,7685;287113,2103;235744,8832
Italy;Gibraltar;Export;  All Products;Export (US$ Thousand);187886,56;102470,336;153970,992;102898,544;42438,304;94352,037;143211,148;80222,913;130734,175;112426,14;218763,009;416092,436;973482,574;628652,213;814631,568;645445,089;894144,749;1475499,779;1448715,708;1511687,448;1431617,127;1169369,898;889566,3069;1142231,987;1386738,556;985739,0642
Italy;Greece;Export;  All Products;Export (US$ Thousand);3404691,968;4354855,424;4781928,448;4631379,968;4794118,144;4890854,422;4950080,206;4788580,372;5353031,907;6552645,584;8004501,535;7450120,005;8537896,627;10613309,33;11469883,69;8518511,079;7218412,271;6629025,313;5407803,602;5006893,634;5112540,649;4115564,945;4302928,865;4627229,422;5381230,569;5239496,953
Italy;Greenland;Export;  All Products;Export (US$ Thousand);1065,164;3414,163;2525,589;1541,186;497,077;5330,825;618,484;359,203;101,151;195,453;99,781;47,108;109,09;861,346;199,271;268,843;7039,034;335,737;1134,491;261,465;794,477;359,4862018;510,6931148;12729,7207;18848,83243;245,7449549
Italy;Grenada;Export;  All Products;Export (US$ Thousand);438,996;455,322;826,704;972,19;972,322;973,389;1807,054;812,946;1427,539;788,11;6015,462;6474,571;6884,499;14729,253;2709,725;826,622;854,463;753,622;713,835;1190,862;8891,613;1693,767536;682,8504744;3332,1705;4482,463537;1675,473024
Italy;Guadeloupe;Export;  All Products;Export (US$ Thousand);33076,844;42509,772;;;;;;;;;;;;;;;;;;;;;;;;
Italy;Guam;Export;  All Products;Export (US$ Thousand);;;;;;;;;11489,343;14839,273;17876,921;17722,953;14933,669;13567,267;12772,332;6495,294;6516,878;8785,707;8472,863;9754,487;9728,078;8590,752192;9209,518643;9594,188814;7632,927312;9022,632448
Italy;Guatemala;Export;  All Products;Export (US$ Thousand);59903,16;59801,004;88045,528;75260,112;80918,376;87770,575;78592,209;88764,763;86878,447;91565,11;99774,797;103600,882;121188,476;165675,075;104876,132;81589,22;86281,165;112615,52;117162,844;124538,703;131251,526;115151,9002;124963,3441;144374,9005;147284,1475;126787,9118
Italy;Guinea;Export;  All Products;Export (US$ Thousand);23700,98;27984,356;17886,164;22111,846;27554,682;28498,852;18446,932;26778,662;68114,084;52866,349;43611,639;81028,542;32737,836;20914,335;49057,328;38128,786;37385,873;42651,375;61325,447;56982,304;61476,171;62085,41428;58275,21919;70096,54846;62354,12036;61574,11783
Italy;Guinea-Bissau;Export;  All Products;Export (US$ Thousand);1950,628;3238,172;2089,599;2307,871;1913,11;973,213;1915,261;2089,769;3187,78;11467,32;5624,509;47284,61;23472,94;4529,85;4669,364;3957,7;4694,967;3194,741;2797,069;1523,487;2304,355;1567,194101;2410,52501;2767,984368;2450,739545;2152,978996
Italy;Guyana;Export;  All Products;Export (US$ Thousand);2841,83;4356,315;4387,075;8052,816;8057,92;3181,76;3622,74;4379,295;32645,689;59748,561;3274,49;3381,299;7487,472;8767,514;12045,323;9094,973;19038,873;10417,93;5455,955;7175,654;8633,002;6128,971102;6225,211007;5772,418192;8716,987263;9516,115106
Italy;Haiti;Export;  All Products;Export (US$ Thousand);4853,981;5299,74;5642,204;4249,348;7963,012;6245,974;6909,072;6205,695;7097,631;7241,154;5270,503;14038,427;12203,595;16153,245;18643,068;10487,37;27701,279;33655,829;19374,799;17718,273;22501,022;14491,93833;17901,191;22702,77119;40330,04187;32406,75908
Italy;Heard Island and McDonald Isla;Export;  All Products;Export (US$ Thousand);;;;;;;;;;1,245;;;;28,975;;;24,212;;;;12,906;;8,50413873;;;
Italy;Holy See;Export;  All Products;Export (US$ Thousand);;;;;;;7328,417;5832,284;7792,1;13288,608;11761,985;14331,633;15384,076;13748,484;16678,676;9566,235;49346,661;61255,055;60680,038;54044,74;49584,798;35410,03102;29881,11927;34866,22008;35143,50509;11259,03928
Italy;Honduras;Export;  All Products;Export (US$ Thousand);18736,332;20009,498;15491,066;23965,96;21257,384;26496,398;19259,75;19286,866;20035,797;28411,28;28155,693;27495,757;48779,508;72307,156;47837,832;30305,31;53919,398;52354,177;44934,347;47798,577;76408,738;67518,99024;50257,56787;58818,03209;74961,78636;72000,58383
Italy;Hong Kong, China;Export;  All Products;Export (US$ Thousand);3139437,824;3904291,072;4388869,632;4003556,608;3082373,12;2707966,986;3001159,577;2921174,517;2911420,774;3046771,753;3657529,199;3743715,822;4005058,509;4522879,976;4739178,481;3758041,874;4775430,426;5798992,119;5745571,996;6297133,885;7247860,078;6546675,617;6383984,012;6764682,168;7055561,611;6437925,068
Italy;Hungary;Export;  All Products;Export (US$ Thousand);1181005,056;1414438,656;1522720,64;1665203,968;1878845,952;1940518,89;2226932,393;2660014,883;2563203,2;3249667,065;3464581,541;3618390,27;4194420,86;5086458,734;5314359,449;3436389,301;4053518,888;4858266,053;4388287,521;4760498,886;5059355,629;4582658,629;4798771,585;5350291,785;5854198,692;5528006,258
Italy;Iceland;Export;  All Products;Export (US$ Thousand);29318,014;37087,372;52114,08;45606,164;56389,336;60146,076;57367,553;53596,934;49883,202;100307,811;102436,212;128169,943;149389,557;169612,491;136001,518;73031,577;84545,388;117463,392;101935,375;128839,866;132396,253;123781,5798;134403,6097;136050,0963;145221,8468;120321,2692
Italy;India;Export;  All Products;Export (US$ Thousand);709449,088;1094743,168;1214567,168;1059518,528;1081606,144;792852,741;913653,964;874977,603;958236,756;1196952,344;1540762,918;2043744,872;2681474,615;4046075,794;4476676,027;3751168,009;4237984,172;4932279,798;4301529,512;3945213,93;4031752,738;3712028,773;3621177,862;4034496,259;4675976,497;4468969,024
Italy;Indonesia;Export;  All Products;Export (US$ Thousand);643328,128;748505,024;1100368,768;938227,136;275295,52;263635,096;395900,765;442477,098;450109,383;438068,261;578549,693;590472,319;728587,708;756910,551;899472,724;686383,272;828329,753;1091912,188;1578545,715;1503177,472;1582970,422;1226809,098;1278717,044;1285081,193;1426140,868;1519405,188
Italy;Iran, Islamic Rep.;Export;  All Products;Export (US$ Thousand);721536,768;518415,04;719045,952;846271,68;908033,984;707744,323;767080,663;1040980,923;1690850,182;2202078,015;2671969,023;2794885,999;2280569,885;2528371,637;3103646,638;2794552,098;2715735,651;2585673,473;1808940,306;1402750,666;1533224,821;1324999,587;1705828,935;1966634,184;1990079,347;922250,2899
Italy;Iraq;Export;  All Products;Export (US$ Thousand);2208,364;228,248;1393,809;5019,008;37505,368;72187,043;241183,411;324318,865;316980,283;162584,597;249917,705;362272,671;163365,918;130586,703;306773,087;689486,525;587079,149;680360,878;814003,862;1681653,98;1290345,139;1013530,283;684947,3343;643929,6373;590756,0653;614798,8495
Italy;Ireland;Export;  All Products;Export (US$ Thousand);662741,888;930172,352;1013470,08;870018,624;973333,504;1158283,446;1729840,192;1423445,931;1374269,19;1561682,084;1698282,881;1780016,645;2145469,59;2353432,17;2054164,07;1264352,441;1194581,773;1275454,452;1257861,486;1306972,61;1482531,829;1392840,012;1919570,041;2650179,275;2119934,168;2044012,579
Italy;Israel;Export;  All Products;Export (US$ Thousand);1790932,224;2189224,704;2227002,624;1942132,352;1746139,392;1591204,867;1717792,989;1607686,837;1442392,64;1360938,449;1656069,651;1911153,496;2041822,042;2441910,147;2702668,403;2241778,353;2625895,339;3206685,03;2656121,111;2852287,247;3017999,752;2728749,75;2774229,415;2942813,832;2969012,044;2859541,723
Italy;Jamaica;Export;  All Products;Export (US$ Thousand);17958,696;18930,542;14362,426;15365,339;15163,361;15287,624;12196,45;14209,98;21130,214;13473,335;13410,554;14332,703;19782,91;33340,43;21082,844;21069,752;12453,935;61160,615;20383,85;15262,798;15928,413;24655,43698;27227,67309;53889,93227;39945,48397;54551,23665
Italy;Japan;Export;  All Products;Export (US$ Thousand);4055061,76;5345993,728;5583159,296;4714118,144;4044132,352;3700952,187;3966826,229;4173389,44;4219041,594;4876373,911;5353400,757;5611383,326;5594896,647;5886369,464;6179897,606;5145594,029;5279306,239;6559392,13;7240167,28;7996572,957;7112261,203;6104323,559;6663466,685;7404924,078;7639884,63;8632719,358
Italy;Jordan;Export;  All Products;Export (US$ Thousand);227131,312;259068,512;309941,888;250899,168;205406,832;184213,171;211168,291;242225,091;243661,371;331461,699;398265,085;404191,913;466306,761;547563,099;627517,307;556269,667;554899,652;870971,017;857532,83;944179,387;702459,202;738495,4506;844131,9821;791705,2599;607976,092;583134,6228
Italy;Kazakhstan;Export;  All Products;Export (US$ Thousand);70368,496;43139,432;48383,24;60868,272;489749,536;398331,109;162898,936;238008,382;188065,411;231403,581;414540,625;508133,034;791411,733;789434,131;980468,012;1614610,125;1441542,349;1208799,725;1022320,667;968919,276;935576,76;862673,461;929112,1077;711529,9536;1283842,716;1218368,752
Italy;Kenya;Export;  All Products;Export (US$ Thousand);86759,776;163195,024;115680,208;97483,84;81946,12;68348,144;64373,544;67686,816;63869,344;81635,355;116435,213;111228,222;182988,435;198977,855;297988,873;185584,758;203351,659;175895,511;201194,41;240778,689;231038,708;225125,1936;233374,2263;205630,7828;268739,0762;232123,9893
Italy;Kiribati;Export;  All Products;Export (US$ Thousand);146,509;142,117;94,923;210,301;45,945;0,935;3,079;383,014;67,546;112,34;;;309,964;;;;2,384;11,469;;1,75;3,798;10,0516513;315,4044094;3,980406133;152,3147142;20,13570632
Italy;Korea, Dem. Rep.;Export;  All Products;Export (US$ Thousand);37006,996;27201,032;22320,184;22389,08;17371,012;15200,467;12453,11;9607,969;14984,826;27763,143;10811,65;11954,001;11832,765;9556,948;34954,956;39223,378;43562,459;25140,283;7077,354;1254,033;1202,108;1641,603811;1241,635235;265,5935314;292,551464;140,4887016
Italy;Korea, Rep.;Export;  All Products;Export (US$ Thousand);1780345,6;2300409,856;2829533,696;2233613,312;966261,312;1244937,354;1660129,937;1809083,824;2037118,792;2284537,141;2284808,088;2518779,379;2750463,88;3435476,152;3778344,758;2998192,125;3290668,2;4038927,118;4451493,966;5022444,87;5518957,878;4987383,704;4412944,474;4868112,742;5388840,12;5441160,405
Italy;Kuwait;Export;  All Products;Export (US$ Thousand);332167,904;403536,16;530706,4;403775,904;416276,16;334374,216;309011,207;386396,96;417514,907;501647,349;584938,271;522145,309;684125,918;1120621,605;1042445,911;831583,054;925483,897;804284,412;1073680,987;1052919,483;986621,498;857569,0611;1211913,428;1305918,134;1257877,04;1134853,76
Italy;Kyrgyz Republic;Export;  All Products;Export (US$ Thousand);15159,334;6627,545;10902,121;9631,994;8711,25;8358,63;4067,569;3281,595;5988,733;8026,609;6785,684;12639,021;7623,066;11171,836;21353,488;10498,918;11798,791;23153,704;18784,451;23137,378;26146,784;22600,0594;24035,47987;25035,03158;26705,39709;25816,37576
Italy;Lao PDR;Export;  All Products;Export (US$ Thousand);3043,548;15983,454;13390,006;4020,525;345,823;790,909;377,09;1515,233;1181,834;1463,782;1805,839;1380,606;925,076;1712,888;6075,404;15238,021;15246,105;12654,346;11278,152;8892,785;10761,398;9888,713234;14952,88046;19039,62704;10613,93913;13421,31813
Italy;Latvia;Export;  All Products;Export (US$ Thousand);39227,66;54285,892;79634,888;103052,296;142473,376;123671,073;136531,547;195021,966;217521,956;305832,848;285502,749;313329,713;423805,414;584680,182;529175,008;291105,189;398742,009;520854,553;561195,732;592488,718;631996,22;510541,4476;481206,5583;548263,8795;594534,8137;630475,3309
Italy;Lebanon;Export;  All Products;Export (US$ Thousand);773627,072;894229,952;1049909,888;888411,904;748120,192;667626,531;628670,807;650216,149;642567,31;743216,399;948533,669;975632,436;974186,488;1002841,298;1138113,537;1062507,841;1371996,247;1849778,815;1597610,394;1720717,056;1601924,222;1316309,339;1290735,759;1710894,608;1633988,57;1314918,41
Italy;Lesotho;Export;  All Products;Export (US$ Thousand);;;;;;;633,906;984,821;1352,779;306,108;5947,547;2317,048;387,082;234,983;398,804;461,574;44,58;80,379;422,608;1220,951;1249,168;724,1345717;329,595677;1006,108379;1403,700564;1052,670008
Italy;Liberia;Export;  All Products;Export (US$ Thousand);23816,764;490339,296;25789,34;349845,76;1186437,376;33411,263;44010,595;58103,127;68627,896;33447,241;41967,702;62976,38;71292,658;108564,05;290917,454;227335,901;79184,935;49849,339;35593,796;16380,725;26998,521;18656,88461;18666,36322;38790,1345;17402,49618;9745,208304
Italy;Libya;Export;  All Products;Export (US$ Thousand);754480,576;956321,728;1016118,144;1010881,536;994983,872;916810,829;945597,393;1156467,155;1241971,331;1545988,594;1864778,58;1694518,446;1760681,928;2223189,063;3876064,51;3393410,779;3574582,257;848938,513;3059888,909;3782519,92;2930463,804;1649054,748;1190223,864;1230626,308;1426509,137;1390763,562
Italy;Lithuania;Export;  All Products;Export (US$ Thousand);55849,868;96109,472;155545,152;193735,296;206072,512;173303,044;196639,249;329834,129;407124,102;560708,148;494484,867;481113,281;730110,754;992913,866;1103442,526;626834,725;768523,278;1023327,345;1030760,963;1108416,409;1094124,4;857647,6287;893572,2741;973800,7011;1099207,742;1115292,157
Italy;Luxembourg;Export;  All Products;Export (US$ Thousand);;;;;;310404,139;347800,27;480819,935;393281,949;473214,849;790706,44;675355,655;733186,957;813078,479;679721,664;601381,127;671559,153;724110,167;644140,423;682270,599;637591,981;580546,8626;529953,2187;607514,1534;720578,0595;747114,5903
Italy;Macao;Export;  All Products;Export (US$ Thousand);8570,753;7752,744;11248,259;14096,836;24048,504;13190,804;12051,417;21330,827;15568,865;18447,551;19113,674;15536,688;17449,593;21484,913;64250,168;76441,135;40475,855;78494,391;100466,838;141049,921;196323,856;180866,5758;173218,0655;195330,9108;289070,1136;302323,4529
Italy;Madagascar;Export;  All Products;Export (US$ Thousand);12626,829;17726,728;12854,43;19677,272;18548,72;17700,053;22416,169;29805,803;13097,265;27656,412;26346,007;25375,116;24864,914;33711,421;31704,017;27998,758;26246,706;32405,701;30510,957;30724,09;38573,129;31950,38189;33200,24944;34104,11862;36005,15796;37854,49648
Italy;Malawi;Export;  All Products;Export (US$ Thousand);7130,804;5553,324;8858,786;8003,04;7348,585;5922,298;2148,301;2332,216;3415,667;3047,287;7093,616;5763,443;6419,673;7624,2;10337,908;6761,157;8994,083;14029,368;11824,46;12034,719;16012,502;14100,91491;13570,43014;14095,7875;16006,21494;18872,36708
Italy;Malaysia;Export;  All Products;Export (US$ Thousand);568691,648;917530,752;1007428,992;1225678,336;499103,616;616479,609;862770,862;988829,12;852589,443;985708,669;1109376,587;966140,239;918029,151;989114,696;1031987,186;994867,724;1061835,571;1161683,289;1318079,857;1414939,83;1551403,942;1060600,778;1173300,327;1421276,449;1389642,998;1421327,933
Italy;Maldives;Export;  All Products;Export (US$ Thousand);1469,991;2434,274;3186,099;5229,271;5538,902;6293,825;7444,174;5301,885;5506,161;6941,807;13422,308;12700,688;13461,421;21776,992;18394,711;11801,001;16974,213;27388,048;16265,299;28968,737;30916,109;25985,72558;31442,59466;36649,13471;49273,56779;44044,03527
Italy;Mali;Export;  All Products;Export (US$ Thousand);9163,294;10138,126;16266,429;14449,736;18364,202;16695,624;13517,269;20104,491;19607,8;21402,209;19382,528;24738,734;25890,73;30306,069;25840,237;50339,438;51968,826;44174,009;48559,865;35355,962;71098,245;86174,02481;90486,70593;96289,85563;60066,44279;75025,84328
Italy;Malta;Export;  All Products;Export (US$ Thousand);1057262,592;1234471,552;867401,344;753822,336;725092,288;658264,635;745911,739;729773,539;829014,943;952814,318;888982,705;836210,65;1108525,049;1201911,699;1801757,488;1466646,621;1492150,118;2025269,45;2215081,338;2067124,564;2062192,93;1768254,37;1781961,128;1946148,669;2120316,565;1914299,478
Italy;Marshall Islands;Export;  All Products;Export (US$ Thousand);280,374;90,558;147,677;51,803;240,674;168,863;482,532;10446,669;3169,324;38932,503;74548,492;62118,307;27188,888;169654,191;252980,838;123609,962;52820,728;51345,725;498,369;95387,893;56179,658;32022,72652;430391,5534;35056,2582;39059,622;66826,54806
Italy;Martinique;Export;  All Products;Export (US$ Thousand);35633,34;51532,236;;;;;;;;;;;;;;;;;;;;;;;;
Italy;Mauritania;Export;  All Products;Export (US$ Thousand);20008,152;12733,402;22200,872;14652,243;15150,306;14570,922;35457,108;34936,945;32378,774;33101,896;32826,374;26823,177;80833,361;29581,345;41226,884;32360,579;22502,369;46685,555;74009,555;72448,823;118228,84;29424,45779;34541,48909;34741,77674;32825,08899;26155,41153
Italy;Mauritius;Export;  All Products;Export (US$ Thousand);45234,696;56707,144;64973,468;61324,816;69327,68;67265,642;64157,785;59558,147;64978,411;67254,539;81213,575;86716,993;79384,359;97811,889;98272,476;68617,166;95246,392;115965,302;91299,424;102054,58;95086,297;85887,72234;106837,1552;90259,37312;101018,9147;108632,8958
Italy;Mayotte;Export;  All Products;Export (US$ Thousand);;;;;;;1733,493;1445,966;1457,74;2890,61;3669,305;3578,255;3365,771;4097,914;14832,692;6598,101;5303,172;5342,384;4884,097;8878,085;;;;;;
Italy;Mexico;Export;  All Products;Export (US$ Thousand);926130,432;616285,44;830069,696;1123914,24;1340237,44;1320550,266;1671888,943;1753037,365;1810566,543;2033858,016;2228808,334;2617283,157;3166703,901;4664682,804;4080111,525;2397185,16;3317333,592;4454172,76;4808688,423;4359655,677;4084820,233;3859603,36;4086884,886;4796156,743;5074419,611;4327093,128
Italy;Micronesia, Fed. Sts.;Export;  All Products;Export (US$ Thousand);13,227;276,768;153,781;398,159;360,379;48,498;190,902;326,051;102,122;178,825;28,223;147,427;19,128;11,443;77,084;2,604;11;191,747;15,875;89,808;6,246;18,5292681;19,02311439;3,688908892;18,42539578;15,60052639
Italy;Moldova;Export;  All Products;Export (US$ Thousand);13485,084;24272,608;44063,752;58106,448;70464,296;49896,417;59477,386;76341,056;93067,517;109653,99;137934,027;152492,833;192401,682;239475,229;289565,624;194980,154;220293,732;285640,193;273190,066;284268,196;294135,83;220260,8462;227672,3927;264086,4703;294492,1447;304190,6416
Italy;Mongolia;Export;  All Products;Export (US$ Thousand);3045,719;8912,548;26526,084;20251,204;3634,761;3867,88;2014,023;5053,882;3290,074;4145,895;10352,164;6075,237;7870,307;22702,262;31285,05;13276,183;18876,437;34319,675;41211,464;49495,545;47643,077;28666,76968;34070,5229;46218,61857;39816,21194;54232,62878
Italy;Montenegro;Export;  All Products;Export (US$ Thousand);;;;;;;;;;;;;177321,118;206384,064;299877,003;167937,835;142787,744;153307,505;145003,473;174647,28;156460,357;135136,1348;147531,081;166042,8475;193620,1144;189135,9221
Italy;Montserrat;Export;  All Products;Export (US$ Thousand);;374,09;131,156;289,244;407,467;1625,298;696,804;390,44;1865,752;3347,284;2582,41;987,394;95,345;222,153;309,421;187,131;104,29;616,859;370,053;1113,713;1642,628;1845,702878;1110,542487;268,7604568;45,82535737;149,6743721
Italy;Morocco;Export;  All Products;Export (US$ Thousand);601540,672;625824,96;691410,816;566752,512;632952,32;629383,684;651468,014;725301,579;766533,768;989466,784;1151956,086;1231139,896;1417674,831;1960122,035;2457815,359;1896981,644;1885047,076;2043854,756;1756176,53;2029598,819;1876831,923;1627712,28;1782215,325;2128559,551;2394555,233;2312735,118
Italy;Mozambique;Export;  All Products;Export (US$ Thousand);19991,312;23869,648;28498,116;21088,052;12345,145;23879,016;15932,913;15627,96;17700,966;25759,183;26217,435;23829,399;29718,083;43799,07;35071,596;54015,474;65526,5;70550,182;57731,212;75600,759;95285,752;59574,98777;47821,61785;45010,34217;74934,00822;65139,75668
Italy;Myanmar;Export;  All Products;Export (US$ Thousand);2611,703;8627,647;31955,352;44825,52;18793,864;20682,289;12968,516;10768,722;3173,949;5494,162;10986,21;5288,105;16656,807;97607,993;6037,67;9475,656;20663,559;19503,052;30469,865;73302,338;153079,252;77892,3753;102090,0389;100288,8238;116807,3906;90515,3087
Italy;Namibia;Export;  All Products;Export (US$ Thousand);;;;;;;10747,891;8378,246;7548,567;9167,634;22537,157;17741,5;8874,364;9848,992;30703,356;14218,052;9863,182;57047,468;67843,803;82058,892;205449,931;23935,35277;78821,15529;98364,324;12890,92853;39445,83749
Italy;Nauru;Export;  All Products;Export (US$ Thousand);26,744;55,068;8,807;12,476;;1,685;10,177;;122,96;12,795;;4,788;2,483;8,961;;18,432;49,702;26,192;;69,892;;17,20685743;97,53647429;4,139712765;;1,630022707
Italy;Nepal;Export;  All Products;Export (US$ Thousand);3832,052;2991,663;4772,261;20523,46;11996,236;6765,224;10358,009;4744,656;2888,908;6835,398;4192,806;3911,777;4408,992;6126,702;7287,978;6866,986;8042,627;9597,718;10696,993;14785,897;19154,711;15552,93513;17566,93498;15433,76097;44853,49485;36025,255
Italy;Netherlands;Export;  All Products;Export (US$ Thousand);5440595,456;6822061,568;7437532,672;6785816,064;6939530,24;6772154,491;6361364,454;6464822,824;6529283,381;7177076,575;8277852,941;8972410,555;9968510,112;11799616,22;12657331,94;9864711,658;11007228,56;12592756,36;11934571,02;12047245,93;12473487,52;10599287,41;10743217,87;11863043,56;13781215,64;13434401,71
Italy;Netherlands Antilles;Export;  All Products;Export (US$ Thousand);131032,312;136523,6;112464,728;202738,848;159256,144;220019,079;155386,764;173014,63;116869,151;79062,194;77020,41;264111,894;545185,627;123750,255;462509,921;48678,12;70101,59;;;;;;;;;
Italy;New Caledonia;Export;  All Products;Export (US$ Thousand);16292,713;17868,956;21805,46;20083,412;20316,528;16288,726;17820,704;16985,666;17532,866;39590,801;29327,464;32352,28;41838,626;54519,313;86357,147;50713,272;78069,011;55869,893;55814,79;52682,316;49567,202;37569,0887;43571,85211;37923,52563;53550,62202;54688,38918
Italy;New Zealand;Export;  All Products;Export (US$ Thousand);198953,184;258843,856;297457,504;242078,112;212550,88;226263,662;223860,53;243118,289;299900,476;356254,68;432803,056;484893,399;417174,099;532995,762;551010,232;317598,264;372908,266;522028,74;481410,057;521846,974;554151,71;472286,4047;522231,0325;605729,8853;651773,6679;637975,4717
Italy;Nicaragua;Export;  All Products;Export (US$ Thousand);8669,412;7747,167;9959,795;5415,655;7950,375;9096,494;10651,158;8006,628;8197,467;8402,608;6428,699;9844,894;9605,109;9037,449;14349,33;13830,524;15407,709;37421,472;22681,973;24920,11;24823,987;23729,71958;35486,79835;31844,43652;23676,15731;16902,16893
Italy;Niger;Export;  All Products;Export (US$ Thousand);7476,311;5796,046;6074,863;8475,339;7656,792;8721,982;7038,076;9263,659;11407,565;14097,29;51069,16;50745,661;25859,588;24453,464;25922,038;23821,33;37130,853;33427,138;30855,619;32905,101;47205,897;19555,82347;16577,13334;17999,44399;21443,01731;27584,41863
Italy;Nigeria;Export;  All Products;Export (US$ Thousand);244427,76;218283,968;261730,64;365492;327536,384;330712,931;413236,77;492423,602;521331,7;729551,238;737881,956;703758,948;966975,673;1117927,089;1138829,437;1197797,52;1051424,351;1134135,951;1096684,36;1114911,012;1287767,57;799740,2573;544866,0093;550275,4376;868840,879;828095,8525
Italy;Niue;Export;  All Products;Export (US$ Thousand);;;;;;;;;32,338;5,482;2,914;4,947;;;;;;;56,007;29,255;;;;10,35380125;;41,35063098
