Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Italy;Norfolk Island;Export;  All Products;Export (US$ Thousand);;;;;;;;0,789;220,647;156,439;63,661;35,84;62,001;159,593;;24,562;5,496;2,43;;93,771;;4,459394925;23,06827848;1,698140908;;32,79972889
Italy;North Macedonia;Export;  All Products;Export (US$ Thousand);267048,608;341592,576;242574,88;154955,872;165554,912;189466,33;224022,188;155115,446;114190,049;126594,356;169893,214;192077,152;205153,475;256430,027;326510,53;281451,327;267632,908;315248,626;285901,39;283280,654;315468,896;278659,2709;282230,3052;291521,4427;330602,5653;318938,309
Italy;Northern Mariana Islands;Export;  All Products;Export (US$ Thousand);1683,511;1549,955;955,776;3960,459;3433,025;723,446;2553,345;2342,907;5610,496;5169,089;8097,838;7922,144;4115,141;1705,152;1449,831;1245,366;1336,648;1668,082;1633,898;2564,187;2830,955;2670,525777;1982,31518;2159,488395;3085,563033;1689,735723
Italy;Norway;Export;  All Products;Export (US$ Thousand);778345,984;960704,768;1243109,76;1364789,248;1285772,544;1069740,094;891952,394;953099,251;1087495,492;1241374,924;1400595,308;1445076,69;1708125,041;2104828,668;2553091,224;1738046,543;1692883,629;1825656,003;1978912,818;2102068,287;2151202,177;1762403,909;1699312,953;1890770,831;2026850,094;2105639,816
Italy;Occ.Pal.Terr;Export;  All Products;Export (US$ Thousand);;;;;;;4057,916;2941,282;6849,159;2228,974;2706,406;2172,722;2288,98;2943,994;5227,402;5960,381;7940,842;7400,81;4982,88;10448,3;8820,748;13540,11745;20160,26356;25845,6888;29334,77114;34448,39499
Italy;Oman;Export;  All Products;Export (US$ Thousand);75993,24;71979,304;87431,712;233361,76;312640,8;162691,993;94326,531;115348,91;185366,011;205111,957;425870,587;171833,827;244387,266;405451,28;580944,232;413847,973;335737,795;429117,219;597211,024;576884,95;558953,655;721706,0925;902563,7046;739615,8304;791293,0917;541103,6331
Italy;Other Asia, nes;Export;  All Products;Export (US$ Thousand);1313310,464;1507527,552;1443606,016;1447788,16;1333544,448;1113822,273;1120735,889;965018,394;973296,485;1060034,671;1157478,3;1202808,082;1361217,427;1261974,34;1275434,95;1137638,097;1325195,559;1559322,782;1248218,645;1343702,477;1479356,351;1376764,063;1466352,611;1684054,595;1682069,603;1619185,114
Italy;Pakistan;Export;  All Products;Export (US$ Thousand);335534,72;510282,944;383943,488;325541,76;244528,848;261814,637;237022,197;261610,379;282453,373;327773,217;464068,787;563077,715;668980,37;702743,565;793144,59;839837,679;687328,959;506777,982;784555,988;571320,84;559395,582;488293,87;687352,2496;855006,6517;944446,2471;765294,8918
Italy;Palau;Export;  All Products;Export (US$ Thousand);;75,909;;30,766;34,828;66,549;;104,911;4,269;;;;22,92;3,36;;;;40,749;6,339;68,037;757,69;95,5416772;124,8612479;143,0799523;438,3107507;161,3420209
Italy;Panama;Export;  All Products;Export (US$ Thousand);349938,304;371515,872;907296,384;435607,168;459380,096;774497,346;696884,412;317540,087;630393,669;607576,026;808610,133;610146,635;246359,222;892215,745;324234,684;912796,132;306720,184;421580,302;353391,901;475909,449;579636,176;389221,9815;315192,6169;268495,226;296057,9039;342296,6811
Italy;Papua New Guinea;Export;  All Products;Export (US$ Thousand);3148,142;3171,938;3616,916;4044,501;4832,295;1351,093;2718,109;1138,843;1836,568;1357,654;1492,778;1644,217;1644,47;2733,677;5231,944;6425,581;22261,82;124670,242;297382,152;46048,322;18189,593;13731,4347;22924,6829;24045,49674;29576,52661;58062,09733
Italy;Paraguay;Export;  All Products;Export (US$ Thousand);46996,92;77875,328;103981,848;93142,896;86152,208;59327,77;59679,362;49684,046;44521,463;32162,828;33997,994;39048,51;41057,57;47505,804;64755,393;54868,504;79267,306;105542,062;90051,397;98062,175;101342,566;70308,33789;75564,8148;101530,9794;90543,85202;73632,94969
Italy;Peru;Export;  All Products;Export (US$ Thousand);157406,752;190261,904;189923,008;188013,76;168247,008;107667,681;117549,675;121773,678;155825,866;156545,259;151750,501;180096,94;244541,668;314063,082;623591,84;306779,809;395119,649;537164,118;629215,011;603525,748;504754,278;722504,1003;597399,0307;736682,9399;593328,147;643721,3387
Italy;Philippines;Export;  All Products;Export (US$ Thousand);221205,44;281879,776;405993,632;399201,984;243624,704;244808,198;271496,718;224857,168;246805,662;270300,606;312620,104;283458,519;266420,015;318609,621;392661,065;308850,034;337469,681;474052,576;480401,29;560199,83;582022,665;603512,3097;676010,3508;755268,1973;782360,8543;890052,6507
Italy;Pitcairn;Export;  All Products;Export (US$ Thousand);25,131;242,067;179,94;;;170,987;9,185;43,554;102,133;2,656;53,788;22,81;;13,91;1,658;16,227;;7,523;49,078;;47,754;;867,7463389;17,74517704;318,0794592;120,6631026
Italy;Poland;Export;  All Products;Export (US$ Thousand);1769293,696;2513728,768;3427539,968;3727249,152;3868697,856;3654709,99;3517053,958;3775119,071;4019204,406;5164461,547;6355644,717;6928774,513;8877929,821;12154716,16;14214665,54;10933978,7;11202853,44;12946345,76;11868740,17;12466844,58;13744083,24;12082931,02;12435978,79;14292779,51;16093017,18;15162688,12
Italy;Portugal;Export;  All Products;Export (US$ Thousand);2560674,304;3210580,736;3351877,632;3165420,288;3400583,168;3543834,465;3304070,188;3243818,154;3171792,531;3704522,458;4214212,396;4096684,246;4668125,644;4842539,598;5239753,643;5355407,851;4539666,759;4574069,374;3884005,936;4021088,548;4300614,131;3725131,501;3910010,435;4519381,02;4977089,739;4929294,451
Italy;Qatar;Export;  All Products;Export (US$ Thousand);99961,888;411116,96;311101,056;240794,336;162516,416;86955,72;183288,992;313387,47;242749,421;288938,711;397566,032;622619,807;1269478,804;2222082,23;2239247,9;1685420,067;1238071,034;1061673,912;1317688,798;1427636,417;1379872,138;1092683,681;1000404,59;1052589,218;1290272,341;1549941,306
Italy;Reunion;Export;  All Products;Export (US$ Thousand);52320,716;74591,648;;;;;;;;;;;;;;;;;;;;;;;;
Italy;Romania;Export;  All Products;Export (US$ Thousand);877265,344;1283087,36;1670450,944;1707918,208;2000440,832;2034982,168;2441935,728;2997283,583;3405286,338;4365771,418;5307834,607;5789291,022;6920412,261;8185788,541;9096928,199;5840143,443;6840357,678;8494059,865;7613943,995;7971637,509;8326700,523;7413522,983;7389887,108;8405943,654;9172700,584;8774738,154
Italy;Russian Federation;Export;  All Products;Export (US$ Thousand);2172926,72;2868677,376;3717366,272;3850464,256;3021429,504;1827535,698;2315962,271;3156032,676;3577734,961;4335263,489;6146087,161;7536237,069;9554181,59;13077923,17;15332104,8;8942259,818;10448333,31;12924862,74;12828033,37;14301937,14;12615964,63;7862630,619;7402632,523;8987781,081;8942304,832;8824050,212
Italy;Rwanda;Export;  All Products;Export (US$ Thousand);10090,292;4311,232;8342,587;8004,798;7320,33;5451,548;3640,904;3543,359;2946,364;2958,196;5009,475;3689,909;9717,181;5695,829;11123,88;10699,135;31090,683;8378,651;16690,346;21192,444;18724,453;19403,97792;10916,99613;12388,91749;15534,11307;10475,24017
Italy;Saint Barthélemy;Export;  All Products;Export (US$ Thousand);;;;;;;;;;;;;;;;;;;;1168,113;2595,566;2908,283688;9120,084668;6248,628648;23017,85743;13591,78201
Italy;Saint Helena;Export;  All Products;Export (US$ Thousand);5353,862;3222,342;7080,349;6016,292;4172,361;4044,695;7937,879;6692,368;4798,534;2753,083;86,576;88,166;87,499;296,043;43,008;4,418;32,789;509,793;;138,738;842,796;118,7276488;360,3825181;227,8435087;;141,0305498
Italy;Saint Maarten (Dutch part);Export;  All Products;Export (US$ Thousand);;;;;;;;;;;;;;;;;;;;10545,689;10759,642;11409,32146;17076,22759;10873,57699;21770,21433;18012,19312
Italy;Saint Pierre and Miquelon;Export;  All Products;Export (US$ Thousand);17558,528;2681,416;444,013;364,071;598,294;400,432;707,535;405,434;153,836;5202,68;3170,587;1784,488;672,197;137,116;52,274;161,59;51,089;223,963;592,781;203,526;126,296;125,1734309;327,6870589;123,5575459;532,6205085;715,637064
Italy;Samoa;Export;  All Products;Export (US$ Thousand);30,722;13,547;111,629;473,463;441,942;74,031;122,611;1282,224;786,855;164,647;175,41;331,835;200,062;1258,077;3317,005;203,813;963,205;451,269;202,08;521,514;645,862;262,8615446;746,6204504;1148,930729;820,2403339;291,875941
Italy;San Marino;Export;  All Products;Export (US$ Thousand);;;;;;;;;;;;;;;;;39486,125;73305,584;82744,599;64801,689;52361,457;43483,02009;32260,78331;40113,33087;44836,31271;39443,91192
Italy;Sao Tome and Principe;Export;  All Products;Export (US$ Thousand);1394,226;1312,937;362,949;156,825;161,079;399,034;150,66;181,066;410,382;3196,58;230,3;183,986;164,62;311,814;1010,329;276,789;237,686;826,37;1102,517;706,351;981,975;769,9411926;278,5951865;430,5323873;633,6653269;1375,692145
Italy;Saudi Arabia;Export;  All Products;Export (US$ Thousand);1556315,264;1523852,544;1855198,464;1713861,504;1644186,368;1419482,296;1428495,634;1584846,28;1729869,721;1799616,217;1819659,808;2226333,258;3040986,341;4147694,704;4861991,363;3398856,274;3531983,058;5166941,264;5194764,044;5950178,114;6398651,963;5665534,831;4633172,923;4442692,984;3654286,287;3667732,096
Italy;Senegal;Export;  All Products;Export (US$ Thousand);56462,384;52099,672;54220,588;91088,064;78098,616;107677,89;69631,264;82244,114;114180,373;110091,121;98188,895;131741,092;131433,979;138623,921;213390,722;137183,486;143410,754;169857,282;199691,855;235732,191;201670,324;223874,6421;246375,8982;248403,5052;300607,2547;327161,8441
Italy;Serbia, FR(Serbia/Montenegro);Export;  All Products;Export (US$ Thousand);31942,28;6822,467;419447,104;521169,76;534319,616;364791,485;484530,554;652736,185;734637,583;867511,633;1136381,622;1153966,281;1219978,444;1684691,165;1874682,264;1409583,483;1333152,022;1702366,457;1690157,949;2204103,605;2078044,348;1717857,04;1762850,794;1955586,007;2125450,006;2135736,576
Italy;Seychelles;Export;  All Products;Export (US$ Thousand);6616,295;5884,42;10560,216;14741,207;27721,68;22933,989;27729,184;26512,65;32082,251;40880,875;33501,692;39640,284;36263,408;29605,898;27637,683;28065,187;43684,514;30194,551;27616,457;46988,63;25982,062;22875,15075;23780,5615;26782,74736;29877,5752;30795,36856
Italy;Sierra Leone;Export;  All Products;Export (US$ Thousand);13760,318;7737,931;10005,493;6796,592;6980,22;2554,209;5057,068;19711,781;19167,085;19000,481;17198,48;7881,714;16031,302;10979,336;19627,551;6917,889;11526,154;18545,852;16596,425;13340,122;13294,351;10678,32875;8755,305136;8907,820144;7477,590743;5339,065489
Italy;Singapore;Export;  All Products;Export (US$ Thousand);1423757,952;1746950,784;2075454,208;1594613,76;1094748,672;1209423,827;1482973,86;1524950,337;1339502,761;1579452,731;1954921,475;1872306,801;2083417,297;2346327,336;2505716,191;2076854,433;1818961,795;2435019,263;2445048,567;2520870,738;2795275,035;2170165,287;2032951,622;2391001,394;2504824,507;2286029,279
Italy;Slovak Republic;Export;  All Products;Export (US$ Thousand);380232,192;511333,12;700753,344;669531,968;724068,544;678420,678;659283,507;808446,295;951074,002;1180720,229;1356183,885;1607992,938;2025399,288;2628518,023;2979609,303;2220356,965;2665945,86;3310014,837;3027184,49;3049571,157;3132614,427;2782695,15;3061030,559;3257033,372;3678898,571;3555711,306
Italy;Slovenia;Export;  All Products;Export (US$ Thousand);1423025,28;1922062,208;1955911,168;1982581,248;1899418,752;1758335,106;1944964,662;2000982,423;2070377,413;2625032,14;3072520,817;3351999,203;3946334,265;5202956,351;5824804,717;3974043,877;4740546,602;5527147,946;5344453,703;4797437,775;5010774,335;4114256,428;4077112,226;4798756,06;5679275,493;5268978,231
Italy;Solomon Islands;Export;  All Products;Export (US$ Thousand);138,732;144,034;571,158;81,693;194,021;73,148;83,044;18,904;61,146;946,032;513,539;996,983;2626,081;212,602;357,431;239,13;522,508;314,627;598,271;510,085;292,957;182,1357442;213,9079673;188,6303507;180,9862893;350,6754277
Italy;Somalia;Export;  All Products;Export (US$ Thousand);14674,183;6850,851;4593,864;6436,112;4940,633;5228,285;5504,361;3905,951;7510,102;4653,718;5760,573;2343,495;3222,534;2730,242;2414,13;3179,906;6888,537;14332,565;6801,775;14858,573;30350,7;24807,86337;22460,01016;37713,88714;41066,90525;37050,5919
Italy;South Africa;Export;  All Products;Export (US$ Thousand);866400,384;1172286,976;1243820,544;1164797,824;1057829,056;886592,802;901636,293;949342,232;940079,511;1074756,731;1397027,475;1586342,648;1950725,557;2071991,343;2071909,035;1457604,638;1750802,268;2365313,534;2283296,909;2526352,085;2499126,646;2109859,486;1764089,781;2090584,013;2371884,767;2083003,051
Italy;South Georgia and the South Sa;Export;  All Products;Export (US$ Thousand);;;;;;;;0,924;8,636;;19,241;72,254;38,573;4,247;20,062;120,977;16,285;72,047;4,405;1,757;;30,43096418;;9,922204559;1,583607873;8,335954036
Italy;South Sudan;Export;  All Products;Export (US$ Thousand);;;;;;;;;;;;;;;;;;;;1185,7;1331,628;1563,306679;3150,063103;10071,72796;1276,925663;3147,353302
Italy;Spain;Export;  All Products;Export (US$ Thousand);8920766,464;11311139,84;12627407,87;12335587,33;14040787,97;15055716,72;14908410,49;14999174,54;16238013,72;21200006,95;25438127,68;27658817,28;30443503,98;37242994,12;35144332,34;23045457,42;25726215,76;27450658,48;23536246,95;22793522,17;23936326,38;21905393,34;23294604,62;26279762,9;28599151,48;27450446,95
Italy;Special Categories;Export;  All Products;Export (US$ Thousand);11252,271;10638,114;9453,849;4194,739;8105,015;7706,105;332494,563;;;;;;;;2504,834;1894,673;19976,515;1372,831;1233,167;4485,415;5898,206;1524,774979;5394,216356;9897,10868;5029,442878;6577,192001
Italy;Sri Lanka;Export;  All Products;Export (US$ Thousand);57802,352;64701,716;89033,472;91392,4;84522,704;72391,066;66757,602;70415,792;91224,498;128449,298;151451,326;154116,843;186577,785;202399,912;238109,434;189638,636;209678,215;305418,33;264489,098;273894,966;290684,405;206344,3194;260691,7073;289352,0886;298421,4209;290829,2951
Italy;St. Kitts and Nevis;Export;  All Products;Export (US$ Thousand);113,548;100,268;173,191;246,652;385,833;47,525;462,767;398,758;405,738;33311,877;3486,373;518,842;1193,14;730,528;970,976;1019,804;14872,605;662,291;27198,453;13855,7;2927,476;17115,91038;1130,549231;2452,211507;6129,073004;905,9108684
Italy;St. Lucia;Export;  All Products;Export (US$ Thousand);1213,249;1454,616;1776,018;1542,754;1692,957;1842,295;2899,183;1526,851;1761,448;1549,777;1671,967;20577,147;63802,206;9446,244;5012,082;18252,714;4050,47;5608,329;3962,157;3103,456;2379,09;2106,268771;5264,709144;4477,424748;3212,607384;2770,807981
Italy;St. Vincent and the Grenadines;Export;  All Products;Export (US$ Thousand);11980,735;12523,961;7162,381;3178,615;10240,753;8071,568;6202,158;8972,21;4275,023;24835,465;50655,777;77711,157;57008,543;71486,207;46314,493;50987,546;15723,468;17850,876;9049,294;24760,384;6973,069;7977,642477;4452,684498;13046,72847;20070,56345;10797,83017
Italy;Sudan;Export;  All Products;Export (US$ Thousand);;;;;;;;;;;;;;;;;;;205502,762;181532,747;185370,312;137896,6743;143470,877;156071,9753;122048,9908;101485,3492
Italy;Suriname;Export;  All Products;Export (US$ Thousand);2798,015;1157,542;11919,983;6772,741;9481,756;2737,749;3590,296;2723,998;3560,945;8604,614;4221,976;7874,938;7417,108;35990,192;8163,627;11265,268;8858,537;10266,706;44174,722;190928,877;13647,895;22628,95956;8218,631579;15250,67584;10456,68215;13254,92147
Italy;Sweden;Export;  All Products;Export (US$ Thousand);1731166,848;2227126,272;2530137,856;2374479,104;2585503,744;2546722,43;2409790,366;2259953,189;2444535,27;3016379,085;3520792,854;3805154,208;4560632,786;5500414,235;5820943,814;3789884,842;4490579,288;5388388,794;4849667,856;5057976,233;5210311,999;4605927,895;4652588,692;5167279,202;5768076,592;5641017,344
Italy;Switzerland;Export;  All Products;Export (US$ Thousand);7169343,488;8767083,52;9267734,528;8214624,256;8513572,864;8069473,089;7890479,174;8794855,312;8865545,11;11303227,84;14628134,81;14503188,92;15858241,07;18236638,42;21202730,9;18905509,09;20955702,85;28734806,37;29463371,06;27096304,83;25329401,24;21331136,28;21019072,22;23295000,67;26445184,54;29151023,84
Italy;Syrian Arab Republic;Export;  All Products;Export (US$ Thousand);529942,688;470822,4;481829,664;379178,496;396743,968;360287,728;429959,503;484864,047;509110,61;525300,75;675433,199;831780,09;814290,7;1268018,874;1509281,699;993402,537;1548265,068;1258315,246;311433,82;166751,806;235831,143;153870,9142;78401,1752;105880,4934;122852,3634;131432,6839
Italy;Tajikistan;Export;  All Products;Export (US$ Thousand);5046,387;11641,945;3214,009;3433,001;5763,295;7875,671;6572,24;6112,55;4182,746;7267,949;9091,79;21563,229;15897,014;12717,755;23285,607;10589,339;18123,836;26735,689;17038,95;18763,341;29232,906;22825,77373;48327,44261;16026,75109;31993,44313;35109,81588
Italy;Tanzania;Export;  All Products;Export (US$ Thousand);60044,632;56105,976;64413,628;57072,424;54791,572;35494,734;38932,545;45815,981;39339,938;50261,842;54646,036;71936,011;128509,812;102850,259;114695,056;107222,975;75239,092;113595,994;118889,835;104368,985;87259,196;101079,8744;86838,48132;78751,7998;112198,3093;159054,1598
Italy;Thailand;Export;  All Products;Export (US$ Thousand);754114,432;1163248,256;1291245,184;767167,04;385881,984;355728,449;496851,829;580961,757;609330,119;702217,448;913602,998;908115,969;985656,659;1105580,255;1425772,952;1115058,698;1230305,17;1632931,167;1889029,1;1945596,313;1684239,65;1380825,37;1473790,401;1596282,63;1612960,464;1746193,073
Italy;Togo;Export;  All Products;Export (US$ Thousand);13880,795;23224,34;14104,651;33093,912;25622,424;21728,569;26609,358;44366,056;42667,35;58386,047;51779,397;69244,733;53549,12;84196,831;55889,097;99259,387;41282,756;73964,878;91768,303;50121,348;127231,824;101274,4638;33626,85492;52919,60913;73878,16958;95241,87524
Italy;Tokelau;Export;  All Products;Export (US$ Thousand);;;;;;;;;31,746;678,789;669,102;313,612;486,321;678,883;508,511;99,327;543,595;782,298;2412,169;2991,236;540,073;279,0785338;77,94907279;79,44881603;214,6982283;153,2142978
Italy;Tonga;Export;  All Products;Export (US$ Thousand);64,627;43,109;136,741;145,303;198,056;20,283;66,305;62,424;528,102;224,328;161,362;203,704;387,913;78,169;257,939;71,096;129,466;174,917;46,675;216,942;10,273;42,91793505;73,45358546;39,77468564;112,9029688;364,3380631
Italy;Trinidad and Tobago;Export;  All Products;Export (US$ Thousand);10270,182;11219,293;13132,237;65114,392;44975,588;22899,788;78454,643;119730,157;47609,079;83201,854;257707,19;82604,824;83077,181;133256,819;183120,086;78754,16;83702,45;94936,58;68775,019;111045,88;73095,487;98854,38467;83449,9195;66616,4578;88627,04359;95251,7024
Italy;Tunisia;Export;  All Products;Export (US$ Thousand);965171,776;1196201,472;1422434,688;1542387,328;1610409,984;1591783,759;1744940,608;1869009,27;1902248,901;2217427,253;2582200,588;3010476,422;3233103,351;3967369,766;4324339,54;3533362,796;4529910,436;4228622,746;4057080,474;4293105,496;4368466,953;3365859,563;3234580,998;3606907,032;4094871,685;3501836,813
Italy;Turkey;Export;  All Products;Export (US$ Thousand);1911558,016;3232702,464;4284158,72;4393310,72;4092656,384;2947661,036;4174689,868;3421815,885;3745565,756;5223698,376;6923192,143;7497700,22;8327875,598;9709347,806;10860800,19;7782699,128;10512536,15;13277857,63;13614012,43;13390457,55;12922964,46;11060444,97;10620981,88;11424866,4;10375699,54;9343500,294
Italy;Turkmenistan;Export;  All Products;Export (US$ Thousand);54647,024;12138,613;17451,464;18673,784;18780,84;11143,383;19483,782;14456,536;15898,164;56593,618;74910,245;24692,898;31269,786;19977,023;35496,573;165798,01;93945,919;314107,121;218290,685;183667,46;215417,385;233566,0911;249521,9714;125980,8269;38351,55192;59351,50687
Italy;Turks and Caicos Isl.;Export;  All Products;Export (US$ Thousand);2207,737;338,26;639,188;414,199;396,951;241,544;413,176;318,947;11335,78;10347,908;13773,698;16024,891;29845,632;9853,218;2496,533;876,753;711,014;923,29;921,453;3080,169;2139,628;1422,643418;2495,085093;3090,823212;3579,457238;10836,54433
Italy;Tuvalu;Export;  All Products;Export (US$ Thousand);118,776;13,348;42,866;22,526;8,778;5,618;52,482;285,975;136,987;240,414;88,437;59,113;13,384;15,222;8,143;9,301;;259,823;77,723;155,472;59,76;;;161,84311;43,14504196;67,21604624
Italy;Uganda;Export;  All Products;Export (US$ Thousand);18214,318;20040,096;18087,656;24889;16430,481;14465,224;12961,698;11137,041;12023,747;18849,44;18198,897;21749,763;27321,958;46959,496;66373,8;54927,331;52659,369;47181,377;58182,31;51499,153;50689,744;49182,41057;69725,13913;68967,43729;69256,05664;72193,44597
Italy;Ukraine;Export;  All Products;Export (US$ Thousand);243299,472;350593,152;391385,248;445183,584;482077,376;353369,864;418261,528;627726,654;717436,683;974264,477;1358962,522;1585815,415;2089194,124;2692821,056;3455715,946;1646058,766;1667612,48;2336820,89;2276385,382;2484253,97;1594933,253;1001013,76;1213446,716;1564634,312;1932414,781;1961605,046
Italy;United Arab Emirates;Export;  All Products;Export (US$ Thousand);1462733,824;1636015,104;1580744,448;1448310,656;1608819,968;1609808,824;1568490,389;1679289,561;1703651,636;2139756,4;2618788,957;3187994,812;4139323,156;6056288,262;7730365,277;5203560,213;4833765,58;6526796,659;7087672,331;7300671,033;7076032,888;6843969,555;6003330,468;6030810,233;5403047,618;5148805,421
Italy;United Kingdom;Export;  All Products;Export (US$ Thousand);12337385,47;14288773,12;16324947,97;16937978,88;17435637,76;16855137,19;16516365,32;16438944,74;17654653,75;21023866,56;24914773,47;24393365,03;25212708,26;28975331,11;28184195,25;20690755,97;23069823,47;24172152,43;24367366,68;26016912,94;27799021,26;24783063,96;24802558,06;26195222,43;28124183,53;28248708,89
Italy;United States;Export;  All Products;Export (US$ Thousand);14744627,2;16897662,98;18450176;18912677,89;20769904,64;21775741,04;24491887,51;23402907,13;24305001,23;24779046,21;27687326,13;29666491,41;30751495,58;33123151,61;33656532,18;23762857;26826431,7;31662267,12;34246957,17;35909527,23;39508765,87;39881612,96;40821344,46;45684759,31;50118654,04;50990414,74
Italy;United States Minor Outlying I;Export;  All Products;Export (US$ Thousand);;;;;;;31764,711;0,555;369,479;67,041;3,391;15,794;17,833;;2,11;;83,848;;;;;44,70923065;;24,58406388;1,290522237;142,8576082
Italy;Unspecified;Export;  All Products;Export (US$ Thousand);3576,27;6515,388;6555,853;13409,2;6474,179;1898196,05;2977775,898;2708958,33;2638873,52;3236197,361;3745129,228;3953078,8;4186675,852;4899473,648;5461145,958;4548632,157;5206070,489;6291425,661;2578385,468;2798516,751;3244641,122;2945228,374;3290398,656;3641941,322;4269280,093;4369609,415
Italy;Uruguay;Export;  All Products;Export (US$ Thousand);210126,944;227591,424;216946,592;229515,376;258244,032;188555,664;181405,23;147840,928;81884,381;77597,298;104741,727;105674,417;121008,996;120153,085;139907,116;119702,841;188226,748;188476,59;182914,353;229205,583;205349,246;218679,7972;241909,5856;254106,1968;289069,2851;268451,7467
Italy;Us Msc.Pac.I;Export;  All Products;Export (US$ Thousand);21450,406;44558,336;61238,604;30188,024;25485,76;31451,305;;;;;;;;;;;;;;;;;;;;
Italy;Uzbekistan;Export;  All Products;Export (US$ Thousand);33948,78;30400,88;47509,86;49388,58;66895,576;47660,06;48786,693;41467,485;64005,483;43892,491;68743,28;62619,236;40541,072;66646,064;107133,839;139547,576;131073,692;160750,947;141739,867;121491,707;197739,084;154212,6925;194648,0625;191056,8257;377957,4196;349843,4063
Italy;Vanuatu;Export;  All Products;Export (US$ Thousand);12101,053;1184,338;1665,087;324,257;3744,71;199,847;196,68;386,912;475,787;853,389;481,899;906,785;864,096;510,7;661,342;280,505;758,044;449,699;530,55;625,291;609,073;662,1286972;466,7052746;1813,685669;702,2166391;539,8409062
Italy;Venezuela;Export;  All Products;Export (US$ Thousand);411081,12;426131,52;493673,696;628692,16;743805,76;806655,598;682774,464;723353,239;590035,358;286071,759;523965,331;605292,667;838768,057;1043227,556;1079409,231;888048,459;807718,298;943879,408;1415894,802;954577,268;863056,571;480771,6256;253138,9799;167314,9403;131889,2312;95838,44228
Italy;Vietnam;Export;  All Products;Export (US$ Thousand);77705,776;104555,44;159219,216;120070,544;110867,128;112230,23;165473,877;250426,34;281329,081;366818,541;350520,501;270224,644;375340,881;695887,228;653915,071;669804,717;769978,986;767954,084;643609,582;893431,202;970568,509;1211611,764;1155081,99;1323735,779;1537957,7;1454436,054
Italy;Wallis and Futura Isl.;Export;  All Products;Export (US$ Thousand);4515,324;204,017;123,98;88,977;59,28;256,57;136,61;117,127;214,182;297,601;124,184;52,946;16,031;147,238;260,756;46,857;147,622;96,366;113,792;53,397;167,769;319,8427019;174,1423225;133,5723969;151,850268;90,55694145
Italy;Yemen;Export;  All Products;Export (US$ Thousand);77078,352;79402,304;104265,384;105967,872;169084,496;145451,847;94791,853;89482,788;97068,696;97138,631;115459,294;127596,911;118442,028;218875,194;178330,369;159515,263;163835,113;75568,154;101254,984;193636,583;122072,808;66218,18042;57444,45025;68491,17599;52046,00309;81596,50176
Italy;Zambia;Export;  All Products;Export (US$ Thousand);16073,025;11095,712;8972,915;10161,099;7588,576;6090,987;5960,472;3783,514;5839,371;4194,237;5460,723;11741,175;25290,902;19120,36;19087,666;11661,729;17275,187;35979,842;34152,023;37295,903;41796,986;49751,20678;16887,0542;18335,19119;27333,12861;137446,2049
Italy;Zimbabwe;Export;  All Products;Export (US$ Thousand);39055,696;43110,008;66982,196;49647,824;36129,392;26313,233;18632,504;12437,383;11903,017;10614,454;14342,126;10059,875;8806,268;10055,716;19391,612;7733,177;22060,781;24645,252;31195,52;53413,064;24344,612;21569,61661;17614,14479;21961,40445;17652,71568;13453,86373
